file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
1561_Rhythm_blues.wav,0.141,0.175,0.898,-0.167,0.119,0.018,0.174,0.016,23.13,14.172,22.01,21.422,22.714,20.689,35.529,4.353,3.747,4.306,3.572,3.063,2.428,3.781,-65.257,87.093,-46.336,-1.635,-18.293,0.658,-21.233,-10.302,-11.737,-0.736,-13.224,-6.151,-22.926,-7.074,-11.057,-3.146,-8.406,-4.329,-5.07,-0.702,27.005,12.797,7.774,9.052,6.659,6.06,6.041,5.897,9.617,13.775,11.34,11.058,9.76,11.64,12.193,9.185,7.705,9.244,11.4,9.623
1562_Techno.wav,0.184,0.274,2.01,3.032,0.176,0.117,0.244,0.123,19.386,12.111,15.599,15.698,17.485,18.539,30.639,5.289,4.285,5.121,4.314,4.843,6.152,2.317,-20.116,54.38,-16.66,16.36,-6.1,3.729,-2.629,3.782,0.523,10.836,5.17,7.147,0.638,4.677,-0.497,3.965,0.279,6.339,1.341,7.222,80.895,41.478,18.406,13.968,10.989,11.103,10.596,8.478,9.957,9.44,9.296,8.077,6.638,7.873,6.837,7.229,8.917,9.424,9.11,9.747
1563_Vocal.wav,0.042,0.091,4.628,24.567,0.06,0.05,0.056,0.071,19.603,17.938,18.189,17.788,17.802,16.432,31.593,5.303,6.703,5.045,5.695,4.476,2.362,2.655,-328.946,89.152,15.345,25.702,5.533,15.381,2.25,5.879,4.775,1.007,1.814,-0.635,-2.522,0.85,-2.9,-3.201,-1.462,0.957,0.253,-2.175,160.269,55.289,24.515,21.65,17.549,10.3,14.395,10.689,8.625,10.005,7.971,7.99,8.647,6.595,5.931,5.646,4.607,4.832,5.55,5.883
1564_Rhythm_blues.wav,0.187,0.24,1.247,0.481,0.161,0.028,0.237,0.039,17.523,13.734,15.479,15.686,15.769,16.208,34.703,4.696,3.312,3.314,2.657,2.093,1.845,3.518,25.275,68.292,-18.946,37.814,9.547,11.906,-8.137,8.949,-4.438,1.1,-2.824,6.052,-5.331,0.052,-2.6,1.75,-6.181,-3.922,-0.833,2.367,19.513,9.216,9.391,4.89,6.573,4.905,5.512,5.545,5.441,5.06,4.466,4.895,4.923,4.284,4.743,4.413,4.752,4.904,4.413,4.631
1565_Techno.wav,0.179,0.237,1.526,1.2,0.127,0.041,0.227,0.069,23.663,14.449,16.663,16.023,17.262,16.14,31.723,5.967,4.271,3.57,2.897,2.267,1.735,1.961,-5.185,76.981,-4.273,26.548,-0.127,11.069,-7.008,5.875,-1.395,4.587,-8.616,-1.678,-4.898,4.565,-3.145,1.305,-6.299,-0.744,-4.654,0.057,27.529,17.502,16.208,14.788,8.008,6.238,6.745,6.445,6.5,5.642,6.109,4.801,4.8,5.42,6.375,5.779,7.013,6.059,4.426,5.448
1566_Techno.wav,0.118,0.155,1.724,1.757,0.073,0.028,0.148,0.045,17.403,14.777,18.46,17.489,18.554,17.693,29.101,4.841,5.561,5.864,4.39,3.746,3.885,2.98,-80.274,89.457,-6.175,1.806,5.664,3.836,-2.462,1.62,-2.567,2.618,-2.938,2.596,-2.37,1.609,-2.871,3.285,-1.517,2.186,-4.344,1.256,34.684,19.263,13.631,13.366,12.893,12.597,12.854,12.586,11.383,10.278,8.844,7.879,8.125,8.672,8.448,8.784,7.762,7.301,7.892,7.518
1568_Pop_music.wav,0.156,0.196,1.091,0.16,0.083,0.044,0.194,0.031,26.104,15.42,19.306,19.612,21.241,19.338,32.159,5.449,4.025,4.739,5.352,5.398,3.881,3.17,-83.747,98.935,-0.35,34.309,4.496,16.635,-1.698,1.948,-4.373,1.545,-6.363,-0.978,-7.322,-2.665,-7.134,-3.576,-5.542,-4.014,-8.881,-1.253,42.756,38.425,22.51,12.221,12.537,8.996,7.998,7.608,7.456,7.805,7.534,8.517,8.573,6.491,7.914,9.6,7.486,7.582,8.612,7.974
1569_Techno.wav,0.158,0.222,1.443,1.243,0.103,0.053,0.191,0.113,21.108,14.014,18.375,19.146,19.587,17.476,56.639,4.776,4.241,4.769,3.856,3.633,2.123,4.107,-66.989,57.101,10.627,29.119,5.611,19.602,2.472,9.515,2.021,8.462,-1.36,12.067,5.712,16.481,4.76,3.157,-10.075,-0.378,-3.321,7.287,32.613,15.069,10.179,6.941,5.08,5.402,5.688,6.048,7.731,6.933,6.299,6.078,7.702,8.192,6.842,5.672,6.209,5.866,5.29,5.974
1570_Techno.wav,0.095,0.132,1.725,1.985,0.074,0.04,0.118,0.061,16.434,13.737,17.53,15.172,15.554,44.595,25.453,4.364,3.42,3.539,2.692,2.04,2.713,2.575,-169.151,160.1,-45.976,78.033,-23.207,20.631,13.915,-27.593,20.929,-16.796,1.728,6.27,-0.275,15.668,-3.923,6.317,-5.99,-5.118,3.211,-7.607,29.309,14.237,18.006,10.278,8.92,9.294,7.891,6.694,7.446,6.668,6.655,4.678,4.827,5.19,5.621,5.269,4.896,5.605,5.142,5.081
1572_Rhythm_blues.wav,0.221,0.283,1.023,0.135,0.109,0.045,0.275,0.064,18.364,14.829,19.695,19.907,19.132,19.833,34.504,4.875,3.693,4.488,4.266,3.909,5.001,4.687,-16.067,83.017,-5.676,22.486,-0.815,9.126,-6.438,8.262,-5.577,4.366,-2.253,2.604,-3.318,7.04,-6.208,4.317,1.099,6.012,3.621,2.473,47.099,29.447,19.461,14.486,14.909,8.635,11.723,9.183,9.333,9.591,9.335,8.587,9.006,8.208,8.385,7.904,9.313,10.129,9.486,8.333
1574_Rhythm_blues.wav,0.283,0.351,0.866,-0.199,0.085,0.022,0.348,0.052,23.06,14.912,18.929,20.93,20.527,35.054,30.842,4.063,3.674,4.117,4.118,3.177,9.844,2.861,-99.074,218.984,-91.162,2.909,8.496,-46.117,5.787,-3.683,-31.581,11.333,-4.194,-21.716,-3.858,-13.187,-13.762,-5.522,-12.329,3.772,5.871,-4.093,25.035,22.999,14.459,10.112,13.373,10.327,11.924,7.333,6.328,7.346,7.829,5.969,7.536,4.598,5.937,5.534,5.925,6.707,6.606,6.96
1575_Rhythm_blues.wav,0.1,0.132,1.52,1.196,0.142,0.051,0.128,0.035,16.452,14.548,17.142,17.354,17.592,19.503,61.582,3.731,3.783,4.208,4.318,3.661,4.535,4.39,-72.742,88.734,-17.669,47.058,-12.344,21.73,-13.544,13.876,-21.873,13.686,-19.232,11.311,-17.566,4.172,-13.733,6.187,-13.871,4.693,-12.985,5.861,45.318,19.156,16.827,11.987,9.668,10.182,9.909,8.06,7.904,7.494,7.161,6.488,6.541,6.236,8.103,5.629,7.319,5.967,6.957,7.206
1576_Vocal.wav,0.01,0.015,2.035,3.768,0.088,0.06,0.013,0.007,14.445,14.528,21.217,19.738,18.61,22.025,47.846,4.101,5.168,6.072,5.389,4.624,4.652,4.507,-410.201,107.439,-15.765,41.744,-29.7,4.193,-33.875,13.411,-9.546,2.212,3.549,-1.411,-3.108,10.86,-3.112,3.603,-2.607,-8.385,3.428,-5.935,63.974,33.082,23.125,15.129,14.578,14.034,13.446,10.527,10.322,12.172,14.262,13.565,15.745,15.848,15.572,11.894,8.367,9.819,10.437,11.166
1580_Pop_music.wav,0.038,0.047,0.987,0.001,0.074,0.03,0.047,0.009,20.948,14.514,18.826,19.332,18.666,19.732,33.448,4.729,3.647,4.304,3.714,3.376,3.688,4.784,-219.714,129.017,-2.921,15.408,-1.856,-7.804,-7.665,0.528,-17.456,-0.955,-12.351,-1.446,-1.58,-1.427,-8.736,-7.092,-8.018,-2.694,-5.279,1.396,37.743,26.629,22.47,13.952,11.29,12.169,11.739,8.651,11.001,8.616,7.389,7.457,6.201,8.55,6.638,7.19,7.296,7.078,7.805,8.504
1582_Techno.wav,0.128,0.163,1.061,0.195,0.179,0.053,0.16,0.031,23.692,13.778,16.379,18.917,17.507,17.725,30.7,6.31,3.777,3.992,4.39,3.485,3.165,2.886,-44.964,52.777,-30.263,7.434,-12.138,-2.883,-5.796,3.948,-5.473,3.79,-5.706,-0.257,-2.575,-1.799,-4.337,-0.952,-1.235,2.475,-6.371,-6.377,77.655,18.905,28.038,17.841,12.784,14.556,14.831,10.137,11.029,11.724,12.138,11.17,11.023,9.835,8.373,7.912,8.288,8.936,7.754,9.618
1584_Vocal.wav,0.416,0.513,0.483,-0.671,0.069,0.014,0.493,0.142,19.116,14.612,19.244,19.631,19.028,19.703,34.118,6.725,3.542,4.082,3.574,2.944,2.64,3.021,18.694,124.357,-23.246,13.861,-13.12,-4.94,-16.597,-5.568,-12.767,-2.425,-11.389,-4.413,-11.903,-4.186,-7.862,-4.115,-10.577,-4.777,-9.939,-1.806,35.643,12.639,11.002,6.988,6.179,5.507,6.42,6.515,6.5,7.549,10.689,10.506,8.304,7.329,7.522,7.684,7.096,6.851,6.09,6.738
1586_Techno.wav,0.23,0.305,1.629,1.322,0.101,0.034,0.294,0.08,15.267,12.202,14.649,14.973,16.954,17.223,36.71,4.285,3.291,3.328,2.516,2.504,2.334,6.224,16.278,101.9,-5.376,21.615,-7.082,14.922,-3.064,3.986,-0.976,3.846,-3.405,5.09,-2.734,3.274,-4.97,0.022,-3.76,0.745,-2.559,-0.534,32.036,20.298,14.633,11.723,7.217,6.381,7.418,6.223,6.502,4.811,5.464,5.048,4.878,4.793,4.301,4.056,4.255,4.374,4.303,4.318
1587_Rhythm_blues.wav,0.207,0.265,1.178,0.361,0.06,0.024,0.259,0.053,27.07,18.274,19.782,19.434,18.897,24.067,34.815,7.385,5.22,3.783,3.754,3.298,7.015,2.392,-57.983,112.502,-25.437,49.298,-1.8,14.656,-2.029,14.752,1.593,2.337,4.964,7.564,-2.216,-3.155,-5.379,1.876,-7.628,2.071,-5.014,0.379,36.172,23.169,21.583,9.852,5.928,7.162,5.747,5.663,5.739,5.489,6.591,5.637,4.705,5.26,4.952,4.631,5.193,5.568,6.495,5.343
1588_Vocal.wav,0.042,0.056,1.431,1.033,0.116,0.025,0.053,0.018,24.687,16.909,18.776,20.746,20.551,20.662,33.691,5.345,3.841,3.76,3.757,3.325,3.242,2.496,-189.33,85.816,-42.591,-21.074,-32.437,-27.998,-14.596,-17.277,-29.764,-7.458,-12.591,-4.147,-22.213,-6.455,-12.641,-8.983,-13.354,0.912,-9.482,-3.835,39.443,14.688,13.192,10.833,12.511,7.927,10.433,10.313,10.185,9.354,9.161,9.399,9.091,10.393,8.783,6.853,7.636,7.57,7.715,8.283
1589_Rhythm_blues.wav,0.188,0.245,1.143,0.414,0.071,0.057,0.231,0.082,22.753,16.169,22.699,21.221,21.342,33.077,32.075,5.956,4.705,4.85,3.795,4.23,8.889,4.001,-120.047,106.383,18.578,14.751,37.137,-27.937,14.562,1.68,-12.021,19.722,-14.658,9.12,2.768,2.884,5.531,3.55,1.989,8.996,0.257,14.966,38.329,29.61,24.517,19.541,17.816,18.418,15.799,11.713,11.367,10.208,10.075,10.767,10.461,10.864,14.271,11.746,12.409,9.652,11.944,13.256
1590_Hip_hop_music.wav,0.167,0.231,1.66,1.66,0.113,0.06,0.206,0.104,18.643,15.171,17.111,17.058,18.256,17.405,31.774,4.621,4.217,4.354,3.486,3.356,3.003,2.521,-64.277,60.538,16.967,17.755,18.301,17.66,2.002,9.717,3.769,13.639,4.364,4.094,-0.842,3.796,-1.891,6.548,-3.785,2.36,1.945,4.64,38.995,27.126,21.304,15.205,15.892,9.582,12.32,11.128,9.315,8.34,7.949,8.302,9.396,6.564,6.652,6.184,6.826,5.647,6.442,7.461
1591_Techno.wav,0.07,0.091,1.358,0.825,0.117,0.039,0.088,0.025,16.069,14.088,18.732,18.322,19.591,17.498,57.306,3.654,3.341,4.559,3.881,3.679,3.331,5.11,-111.036,86.228,-9.62,21.679,7.488,17.56,-0.127,9.743,-5.568,2.14,-10.296,7.282,-6.5,1.311,-10.908,2.879,-3.819,2.778,-4.147,4.258,49.515,25.096,10.985,8.943,8.364,8.649,6.459,6.266,8.333,8.339,7.33,6.442,8.27,6.523,6.619,6.271,9.171,9.225,9.048,6.196
1592_Techno.wav,0.191,0.243,0.886,-0.082,0.095,0.065,0.233,0.067,21.307,15.432,20.718,21.621,22.255,18.996,34.033,5.201,3.425,3.793,3.379,3.724,2.886,2.828,-63.004,63.927,17.329,25.228,0.266,21.922,4.646,17.553,-1.309,5.548,-0.607,7.924,4.649,5.762,-1.563,4.502,-3.299,3.808,-1.381,7.219,23.83,18.831,9.944,10.272,9.828,10.615,8.91,7.244,8.148,7.243,7.142,7.433,6.583,6.068,6.415,5.849,7.617,7.667,6.901,6.274
1593_Techno.wav,0.912,0.932,-3.024,-1.912,0.03,0.016,0.933,0.025,14.962,10.777,12.013,13.216,14.108,13.927,37.855,4.075,3.012,2.845,2.251,1.84,1.569,1.78,82.179,116.538,5.054,30.86,-9.004,29.68,-8.161,24.225,-6.376,18.144,-2.775,10.449,-0.939,6.449,-0.956,3.938,1.333,2.878,0.426,2.206,28.209,23.486,12.239,6.749,5.438,6.015,5.421,5.046,4.369,4.012,3.656,3.883,3.416,3.647,3.489,2.912,3.041,2.843,2.965,2.876
1594_Rhythm_blues.wav,0.101,0.125,0.875,-0.18,0.095,0.099,0.121,0.031,20.926,16.825,19.803,17.447,17.765,17.815,30.331,5.577,6.208,5.734,4.399,3.771,3.891,2.394,-142.859,61.871,13.901,24.676,24.107,6.824,0.868,17.843,0.207,9.748,0.438,5.112,0.857,4.011,0.59,4.808,-5.08,4.063,-3.36,2.816,54.535,37.307,18.335,15.688,15.754,11.021,14.038,10.319,12.693,10.563,7.442,7.371,9.113,9.719,6.171,9.169,8.283,6.087,7.952,8.817
1595_Pop_music.wav,0.112,0.151,1.54,1.347,0.127,0.05,0.14,0.057,15.766,16.45,19.604,17.434,18.981,17.47,60.558,4.885,4.35,4.289,3.123,3.041,2.342,3.989,-78.791,84.284,-27.291,11.293,-13.871,0.595,-25.786,-5.996,-17.186,7.074,-14.386,4.325,-11.992,2.215,-9.453,-1.801,-14.393,0.23,-13.76,0.817,34.253,23.348,21.017,15.605,11.71,11.353,10.762,9.906,7.884,9.408,7.509,6.8,6.184,7.658,6.27,7.796,5.961,5.663,6.396,7.02
1596_Pop_music.wav,0.097,0.116,0.139,-1.026,0.147,0.118,0.114,0.023,15.207,14.206,16.516,15.701,15.684,15.968,31.408,4.678,3.97,4.025,3.174,2.331,2.119,1.841,-84.834,67.155,2.506,16.245,6.816,1.69,-7.271,6.431,-13.271,-2.432,-8.408,-3.685,-9.517,-1.484,-6.181,0.451,-5.862,-0.175,-3.03,0.9,36.948,34.379,24.703,13.842,13.037,10.582,9.581,10.283,8.928,8.226,7.711,9.276,8.935,7.13,6.071,5.202,5.797,5.311,5.58,6.72
1598_Pop_music.wav,0.1,0.144,2.745,5.588,0.08,0.052,0.131,0.06,16.805,18.255,21.757,20.318,21.216,19.819,32.159,5.581,4.969,5.815,4.236,3.9,3.604,3.417,-159.652,103.398,0.418,37.32,13.238,-0.479,0.205,9.256,-5.478,1.637,-5.703,2.706,-8.242,-3.855,-6.287,-1.605,-7.099,4.16,-6.71,1.848,56.343,34.421,27.365,21.269,16.086,18.964,12.063,12.068,10.758,9.839,10.437,8.33,6.899,7.017,8.057,7.394,7.485,7.833,7.455,9.787
1599_Techno.wav,0.169,0.251,2.003,3.148,0.073,0.053,0.223,0.116,15.66,13.011,12.739,16.973,15.871,15.095,49.951,5.502,3.281,3.44,2.787,2.664,1.942,7.495,-83.162,138.686,-0.419,10.284,-16.465,20.56,-2.896,22.365,0.972,13.382,-9.884,7.431,-7.815,9.252,-4.383,7.376,-4.804,3.208,-7.159,3.696,114.407,54.609,19.341,10.679,12.213,9.141,8.174,9.758,6.723,6.272,8.148,5.682,6.698,6.364,5.235,5.161,6.001,5.442,6.243,5.907
1601_Hip_hop_music.wav,0.133,0.203,2.134,3.713,0.209,0.152,0.174,0.106,19.521,16.233,19.131,16.878,16.207,16.395,30.781,5.085,4.896,5.418,4.054,2.792,2.524,1.934,-84.924,40.185,20.155,12.876,8.469,6.216,1.223,3.846,-6.875,4.532,-3.552,2.019,-2.663,4.229,0.498,9.935,0.352,4.116,-1.735,1.307,74.309,36.53,24.695,20.908,15.832,12.163,11.295,10.541,10.011,9.361,8.34,7.661,8.129,7.244,6.909,7.409,6.97,6.78,7.044,6.734
1602_Techno.wav,0.195,0.245,0.971,-0.035,0.098,0.035,0.242,0.039,17.361,17.797,18.356,18.768,16.833,16.645,32.732,4.474,4.679,4.322,3.326,2.636,2.398,2.357,-24.493,94.808,-16.715,4.376,-23.66,-11.812,-18.34,-1.992,-9.274,-3.632,-10.85,-1.198,-8.248,1.531,-6.257,-2.057,-5.351,2.462,-7.98,3.965,42.96,23.854,17.11,11.08,11.635,7.811,8.402,7.882,6.67,7.332,8.42,6.476,5.773,8.165,8.182,6.986,5.647,7.981,6.932,7.521
1603_Techno.wav,0.257,0.307,0.143,-1.02,0.032,0.008,0.306,0.023,16.747,13.884,13.677,14.077,18.341,17.243,33.511,4.529,3.201,3.235,2.71,2.094,1.688,2.651,-81.581,174.895,-2.235,14.366,19.627,16.579,-2.791,1.626,-7.821,14.01,-3.181,4.14,-3.395,-1.179,-6.283,-3.496,-8.506,-3.884,-8.893,1.662,26.053,15.425,12.199,6.592,7.3,7.068,5.571,5.179,4.565,5.824,4.415,4.813,3.982,4.295,3.802,3.986,4.68,4.18,5.084,4.455
1604_Techno.wav,0.105,0.147,1.356,1.134,0.231,0.146,0.135,0.059,18.067,12.342,13.614,14.5,16.302,15.828,29.213,4.957,3.782,3.648,2.635,2.994,2.416,1.367,-68.075,58.332,18.208,7.716,15.074,14.186,4.3,7.766,-0.133,5.552,0.814,2.612,-2.985,3.216,-3.79,0.589,-4.977,0.706,-1.999,1.593,45.016,27.222,8.716,9.017,6.328,5.807,4.444,4.639,4.26,4.523,3.792,4.029,4.312,4.074,3.873,4.349,3.636,4.139,4.305,5.639
1605_Pop_music.wav,0.243,0.313,1.06,0.285,0.054,0.046,0.29,0.118,24.727,16.056,20.541,20.199,18.392,17.268,31.093,5.886,4.932,5.285,6.048,5.947,4.335,3.759,-123.038,82.414,35.991,1.017,4.816,5.955,-0.394,3.029,-0.49,16.989,6.209,12.723,2.627,2.756,-4.579,2.341,-0.25,7.878,6.093,9.231,117.721,38.549,33.306,16.806,20.344,16.497,13.529,18.064,13.024,10.96,13.79,12.426,10.391,10.863,9.942,10.081,9.352,9.819,10.407,11.729
1606_Rhythm_blues.wav,0.16,0.207,1.271,0.557,0.112,0.065,0.194,0.071,20.158,14.784,19.507,21.963,25.041,23.435,32.002,4.905,5.284,6.273,7.094,6.886,7.109,2.954,-68.899,53.71,23.198,26.133,13.297,14.717,6.737,11.33,-3.175,6.353,2.56,10.998,0.563,6.065,-0.376,6.783,-1.391,-0.498,-0.878,5.391,48.792,23.827,13.695,17.216,15.526,10.553,10.327,11.308,10.542,10.78,11.034,9.558,8.314,8.873,8.764,8.553,9.879,9.314,9.059,8.517
1608_Techno.wav,0.074,0.092,1.018,0.02,0.045,0.016,0.086,0.034,15.128,29.73,29.728,25.342,25.715,19.611,33.024,5.253,6.701,4.475,4.712,7.851,2.993,2.93,-379.963,111.206,47.68,-22.829,-37.583,-29.679,-40.302,-38.672,-38.273,-25.377,-24.207,-9.769,-1.852,4.69,2.26,-2.136,0.471,9.253,11.212,5.671,76.71,44.474,32.381,22.472,13.643,15.126,11.814,10.945,7.963,10.287,7.702,9.044,11.561,12.429,8.794,8.748,8.309,8.145,8.619,12.332
1610_Pop_music.wav,0.104,0.133,1.197,0.441,0.1,0.058,0.129,0.032,23.975,15.715,19.413,18.032,18.31,19.174,30.95,5.077,6.446,5.498,5.002,4.289,5.14,2.639,-101.817,73.063,-0.32,21.438,11.842,6.285,0.708,7.6,0.904,6.37,-5.17,3.847,-0.445,4.784,0.565,6.698,1.705,6.625,0.088,6.678,47.978,28.569,22.632,18.383,11.193,11.88,11.511,10.031,9.548,9.005,9.501,7.834,8.394,9.577,10.144,8.832,10.564,8.74,9.838,8.739
1611_Rhythm_blues.wav,0.168,0.21,0.85,-0.206,0.09,0.057,0.205,0.047,19.629,14.31,17.557,15.003,16.287,20.116,31.74,4.596,3.832,4.374,2.675,2.304,4.434,3.378,-58.822,84.313,24.448,25.483,18.554,3.071,2.259,8.194,-10.139,5.643,-2.502,1.492,3.116,5.308,-1.24,4.108,-5.44,1.548,-1.582,-1.214,41.229,25.715,17.718,15.429,12.869,10.086,9.511,10.345,10.118,8.809,8.393,8.785,7.889,8.574,7.486,6.903,7.466,6.144,6.85,5.566
1612_Techno.wav,0.179,0.238,1.435,1.032,0.135,0.069,0.222,0.087,20.117,15.955,17.739,18.295,17.114,16.493,33.28,5.967,4.53,4.127,3.238,2.747,2.666,3.143,-18.06,57.546,3.76,13.028,-2.047,7.767,-4.963,5.931,-4.659,5.609,-6.165,0.27,-8.393,-0.112,-6.147,0.462,-4.502,0.711,-3.367,-0.01,27.427,17.913,15.614,11.241,10.598,10.218,9.289,9.033,8.958,8.713,8.108,8.078,9.085,8.452,7.326,6.831,7.098,7.542,8.11,7.367
1613_Pop_music.wav,0.33,0.408,0.705,-0.425,0.097,0.064,0.399,0.085,19.858,15.52,16.763,18.202,18.708,21.01,35.298,5.657,4.25,4.064,5.082,5.121,4.569,3.26,-12.081,86.906,9.108,41.268,12.43,14.192,-0.251,15.031,3.314,12.024,-5.867,5.536,-6.959,4.002,-2.873,-0.763,-2.195,4.08,-8.115,0.49,85.295,36.78,22.556,24.525,16.923,10.64,8.885,7.521,7.656,7.064,6.442,7.7,7.187,7.619,7.804,8.763,8.771,8.635,7.183,9.2
1614_Pop_music.wav,0.084,0.149,3.203,10.122,0.12,0.069,0.112,0.1,18.02,17.486,17.893,18.36,20.364,20.459,30.289,5.504,5.204,5.199,5.027,6.001,6.404,2.242,-165.769,59.427,10.729,33.183,11.019,17.202,5.769,7.647,2.207,1.662,-3.131,1.919,-4.553,-3.412,-7.308,0.806,-5.556,-0.844,-3.413,-1.136,120.672,34.059,18.379,15.491,10.127,10.175,7.919,6.717,6.376,6.326,5.336,5.858,6.29,7.834,7.604,6.108,6.086,6.321,6.097,8.182
1615_Rhythm_blues.wav,0.163,0.212,1.251,0.62,0.142,0.078,0.204,0.059,17.34,14.191,17.469,17.317,17.527,17.432,32.836,4.994,4.395,4.388,3.739,3.108,2.916,2.983,-41.317,61.314,12.109,31.034,6.812,11.057,-1.915,11.332,-5.842,9.482,2.069,-1.002,-1.411,4.846,1.553,7.131,-5.089,4.567,-1.47,1.546,42.593,28.883,36.167,24.295,15.956,13.255,14.856,10.307,10.765,10.089,9.581,8.006,7.056,7.938,7.354,6.849,6.805,6.519,6.901,6.099
1616_Techno.wav,0.101,0.129,1.097,0.198,0.179,0.033,0.127,0.018,17.864,14.043,14.953,17.673,17.986,20.552,39.722,5.205,3.67,3.507,2.958,2.405,2.1,3.414,-54.767,74.108,-62.198,6.817,-26.288,-1.643,-27.724,-13.616,-29.729,-1.845,-10.395,-4.079,-20.268,-6.919,-3.951,-4.103,-6.414,-3.442,-7.685,5.109,20.469,18.914,13.637,7.745,8.88,7.239,5.861,5.931,6.237,5.948,6.617,5.654,6.797,5.577,6.04,5.739,5.346,5.532,6.864,6.274
1618_Techno.wav,0.206,0.318,1.367,1.568,0.069,0.101,0.269,0.169,18.878,14.792,16.749,17.726,18.102,20.716,33.156,6.203,4.731,5.94,4.744,3.819,4.351,4.505,-169.721,109.989,41.554,15.706,15.669,15.508,4.81,11.553,3.037,6.967,2.94,2.629,1.723,-0.265,-2.032,3.976,1.697,5.179,-2.616,0.699,119.057,61.662,30.801,19.175,10.347,10.512,9.54,8.091,7.109,6.514,6.204,5.92,8.177,6.729,6.339,5.886,6.382,6.052,5.821,6.38
1619_Pop_music.wav,0.272,0.348,1.026,0.12,0.126,0.044,0.339,0.077,14.822,14.254,18.877,21.017,20.751,17.692,31.952,3.502,3.949,4.807,4.393,3.828,2.652,2.923,18.973,80.281,1.428,16.192,1.323,5.599,-0.345,7.0,0.718,6.166,-4.349,-1.154,-4.109,4.446,-0.559,3.999,-2.735,-0.069,0.016,7.878,25.869,19.304,20.753,10.342,9.245,7.825,8.462,7.531,7.597,6.319,6.066,9.013,7.508,8.27,7.236,8.478,10.638,9.519,10.022,9.789
1620_Pop_music.wav,0.216,0.274,0.884,-0.084,0.107,0.071,0.264,0.074,24.282,15.318,14.352,14.459,16.155,15.961,33.663,5.12,3.728,3.419,3.112,2.522,2.503,3.879,-33.856,57.681,4.917,58.01,11.723,23.571,-9.485,22.924,11.119,3.972,0.11,3.691,0.098,3.474,-0.588,2.429,-9.215,1.363,-0.878,-4.389,32.571,18.585,19.689,11.525,19.038,9.61,8.841,6.308,7.003,5.059,5.868,6.535,5.658,4.4,4.621,4.815,4.615,4.922,6.043,4.954
1621_Pop_music.wav,0.188,0.237,1.014,0.045,0.152,0.033,0.234,0.032,22.83,13.098,16.115,16.683,16.166,17.728,35.195,5.261,3.84,3.614,2.941,2.288,2.254,3.394,17.743,69.087,-27.139,34.852,0.737,11.524,-2.155,6.574,-4.697,5.318,1.2,5.017,-5.941,3.874,-9.652,2.48,-3.36,-0.562,-0.651,0.196,16.148,13.475,9.866,7.392,6.178,5.302,5.378,6.586,6.307,5.953,6.826,7.321,6.274,6.532,5.871,5.806,5.645,5.533,6.142,5.423
1622_Techno.wav,0.19,0.238,1.013,0.039,0.066,0.062,0.228,0.068,20.175,14.188,15.45,14.194,15.873,17.302,36.176,3.506,3.817,4.326,3.063,2.658,2.771,5.654,-78.564,72.274,11.168,39.303,7.928,27.562,2.279,12.207,-2.019,10.859,-3.805,5.089,-3.728,5.301,2.365,6.907,-7.073,3.95,-2.322,4.748,69.447,30.677,35.309,21.452,15.366,12.039,10.188,8.173,6.088,5.403,5.947,4.88,4.792,4.441,6.243,5.285,7.787,4.461,3.805,4.755
1623_Rock_music.wav,0.188,0.239,1.144,0.28,0.161,0.03,0.237,0.028,22.291,14.938,14.927,14.998,15.054,16.067,30.353,4.596,3.24,3.362,2.711,2.019,1.645,2.403,21.731,55.269,-11.392,39.42,10.667,9.907,0.912,9.074,3.446,3.443,1.773,6.655,-5.045,-2.177,-8.105,-1.545,-7.153,-2.242,-3.173,-0.026,13.507,10.08,8.524,6.349,6.979,6.224,5.83,5.346,5.393,5.422,4.814,4.97,5.016,5.484,5.752,5.16,4.993,5.598,5.525,5.627
