url,start_time,end_time,class_label
2j49j8UrjwI, 230.000, 240.000,Rock_music
2j5Xcu0VBAQ, 30.000, 40.000,Rhythm_blues
2j60t6GdqII, 30.000, 40.000,Techno
2j6PuHZGbKI, 30.000, 40.000,Pop_music
2jBfe0m02Jk, 90.000, 100.000,Pop_music
2jGNkEfDov0, 90.000, 100.000,Hip_hop_music
2jGP7IVr_w0, 20.000, 30.000,Pop_music
2jRRsDJgcso, 160.000, 170.000,Reggae
2jT7zR_ag4M, 30.000, 40.000,Techno
2jWtXoF4KhY, 30.000, 40.000,Rhythm_blues
2jYG-WQoDAY, 30.000, 40.000,Rhythm_blues
2ja5eAO4frw, 30.000, 40.000,Techno
2jc9tFUNEdo, 180.000, 190.000,Pop_music
2jcup2K6GN8, 30.000, 40.000,Pop_music
2juTSbYK9yE, 30.000, 40.000,Techno
2jyf58Mf25Y, 5.000, 15.000,Pop_music
2k2dOWm7bms, 110.000, 120.000,Rhythm_blues
2k3y7K3DbQM, 0.000, 10.000,Pop_music
2k4SV3EeF8o, 120.000, 130.000,Pop_music
2k7-udt9qx0, 30.000, 40.000,Pop_music
2k8gEwoLCNw, 180.000, 190.000,Reggae
2kD3StmqHnw, 30.000, 40.000,Techno
2kGPhtkok-w, 30.000, 40.000,Pop_music
2kOqOBz6CJw, 30.000, 40.000,Rhythm_blues
2kTGJk0iT8U, 360.000, 370.000,Techno
2kXjmu8STWM, 30.000, 40.000,Techno
2k_ESv4dmPs, 30.000, 40.000,Pop_music
2kejPIrJ5UI, 24.000, 34.000,Techno
2kewAcV8-uo, 30.000, 40.000,Pop_music
2kfda8_JfEU, 30.000, 40.000,Techno
2kghARyqKuk, 30.000, 40.000,Rhythm_blues
2kigW6yJIwc, 260.000, 270.000,Hip_hop_music
2kj3e3hNzqU, 160.000, 170.000,Rock_music
2koOlKdPrfA, 50.000, 60.000,Hip_hop_music
2kpZyFiC06M, 30.000, 40.000,Techno
2ks5pgCAkyo, 50.000, 60.000,Reggae
2kv9yXxGBnU, 30.000, 40.000,Techno
2kzAIRm2JAc, 30.000, 40.000,Pop_music
2l74nJmIx28, 210.000, 220.000,Pop_music
2lLP5z_7qRI, 160.000, 170.000,Reggae
2lQVKxuye5E, 60.000, 70.000,Techno
2lXmzw0bdwc, 210.000, 220.000,Rock_music
2lYxzFBLb0I, 280.000, 290.000,Hip_hop_music
2lhuA-87SPI, 30.000, 40.000,Rhythm_blues
2lkRdYby9rw, 30.000, 40.000,Techno
2ln8qzhF8O4, 30.000, 40.000,Techno
2lriZ-y4w0s, 30.000, 40.000,Techno
2lsE0CoEgzw, 50.000, 60.000,Rhythm_blues
2lsUU5N1TXA, 30.000, 40.000,Techno
2lsx_LaU0ZA, 80.000, 90.000,Reggae
2ltDXnEUtlc, 10.000, 20.000,Hip_hop_music
2lwgri1_rwE, 200.000, 210.000,Hip_hop_music
2lx8Ex4Lgog, 30.000, 40.000,Techno
2lxi-cLWTm0, 30.000, 40.000,Rock_music
2lyMWlXTehw, 30.000, 40.000,Rhythm_blues
2m-qzllIIjU, 50.000, 60.000,Vocal
2m49YmyvReM, 150.000, 160.000,Rock_music
2m5yyPR80MU, 30.000, 40.000,Rhythm_blues
2mBXV1EhF40, 30.000, 40.000,Pop_music
2mMle_taNgk, 30.000, 40.000,Pop_music
2mQTZlBwakw, 30.000, 40.000,Rhythm_blues
2mT8V2eGme4, 90.000, 100.000,Pop_music
2mUNgWcq4YE, 30.000, 40.000,Pop_music
2mX_ZjfVgHc, 30.000, 40.000,Techno
2maPXH9aWUk, 120.000, 130.000,Vocal
2mbVlS_geVM, 30.000, 40.000,Rhythm_blues
2meM5VeQf8s, 130.000, 140.000,Rock_music
2mloFl0SoMA, 30.000, 40.000,Techno
2mp0T3FswJc, 30.000, 40.000,Techno
2mqpdf6-DGU, 30.000, 40.000,Pop_music
2msq5PHk_cM, 230.000, 240.000,Reggae
2mt3mM0LVe8, 30.000, 40.000,Techno
2mwE0weFhos, 270.000, 280.000,Rock_music
2myVawITqx0, 30.000, 40.000,Rhythm_blues
2n1oQ13Kdrg, 200.000, 210.000,Techno
2n3_-9Yy_tQ, 40.000, 50.000,Pop_music
2n4EFOee-U0, 30.000, 40.000,Pop_music
2n6X6iz0UXE, 200.000, 210.000,Hip_hop_music
2nQ9E-qEx3g, 140.000, 150.000,Hip_hop_music
2nY7TacbVa8, 30.000, 40.000,Techno
2nYLZtDa7hc, 30.000, 40.000,Techno
2ndEw-QjnEs, 30.000, 40.000,Techno
2nj5IPRUuNc, 180.000, 190.000,Vocal
2nqoyoK7xyo, 30.000, 40.000,Pop_music
2nrq37bU538, 30.000, 40.000,Rhythm_blues
2nsjAzg32Lg, 30.000, 40.000,Techno
2nvQClRvd3s, 30.000, 40.000,Pop_music
2o6OioGiI4M, 30.000, 40.000,Techno
2oFnMvbb1to, 30.000, 40.000,Pop_music
2oLto_YZIDw, 30.000, 40.000,Techno
2oTh1nn98_g, 140.000, 150.000,Pop_music
2oVJ7s4r0RE, 190.000, 200.000,Vocal
2oY75MSEayA, 80.000, 90.000,Hip_hop_music
2oYSfh19J3Y, 1.000, 11.000,Rhythm_blues
2o_5mJn0L2E, 10.000, 20.000,Techno
2o_Go_lLiXU, 30.000, 40.000,Techno
2ocPS8Dluek, 160.000, 170.000,Pop_music
2odV4rqbQ2s, 30.000, 40.000,Rhythm_blues
2og_J8vanHk, 200.000, 210.000,Rock_music
2op57rJQWY8, 160.000, 170.000,Techno
2opZWT1mz9A, 23.000, 33.000,Techno
2oqVTooqN7o, 40.000, 50.000,Hip_hop_music
2oymIWPS2e4, 30.000, 40.000,Techno
2oz0xGk4eTw, 90.000, 100.000,Pop_music
2ozeAZLydcs, 30.000, 40.000,Hip_hop_music
2p-Zaq1JiCk, 30.000, 40.000,Techno
2p54SeaCTEc, 190.000, 200.000,Rock_music
2p5GaR_NKC0, 30.000, 40.000,Rhythm_blues
2pCyaEkpgSo, 80.000, 90.000,Pop_music
2pExCsQ8HYw, 60.000, 70.000,Rock_music
2pGkosyvWYs, 30.000, 40.000,Techno
2pRxUIBPJO8, 30.000, 40.000,Techno
2pVoDGtekSE, 580.000, 590.000,Hip_hop_music
2pXWL2RAqG8, 30.000, 40.000,Techno
2pelCcCJ-VI, 120.000, 130.000,Hip_hop_music
2pfB1-8REOI, 30.000, 40.000,Techno
2ph9Ki9Az9k, 30.000, 40.000,Techno
2plM1_0V05U, 30.000, 40.000,Techno
2pnGXVXSk08, 30.000, 40.000,Rhythm_blues
2ppFulNVETE, 30.000, 40.000,Pop_music
2pxyJO_pEBA, 30.000, 40.000,Rhythm_blues
2q-CBNmgr40, 29.000, 39.000,Techno
2q0Ex1UeaCY, 230.000, 240.000,Rock_music
2q3RLl4L6kw, 10.000, 20.000,Pop_music
2q4bndbZ25k, 30.000, 40.000,Techno
2q5rBo3kM7A, 80.000, 90.000,Rock_music
2q6N27rPpfU, 30.000, 40.000,Techno
2qAc4zunnW8, 90.000, 100.000,Hip_hop_music
2qAhm3j4W7I, 30.000, 40.000,Pop_music
2qGu3sY0vwM, 30.000, 40.000,Rhythm_blues
2qIY5TnCgxg, 30.000, 40.000,Techno
2qJl5nFyzwE, 30.000, 40.000,Pop_music
2qKWxvV_RMg, 30.000, 40.000,Techno
2qKdjZgLeUo, 30.000, 40.000,Rhythm_blues
2qO8-k7C8mY, 80.000, 90.000,Techno
2qS9aw7g8r4, 100.000, 110.000,Hip_hop_music
2qTKkU0xLvU, 30.000, 40.000,Rhythm_blues
2qZf7vA56yc, 30.000, 40.000,Vocal
2q_WOWsa3PQ, 20.000, 30.000,Pop_music
2qgZ-R4-E4A, 30.000, 40.000,Rhythm_blues
2qiO4yhtnh8, 510.000, 520.000,Vocal
2qlYTZnG5WY, 290.000, 300.000,Rock_music
2qlz_96XOmI, 30.000, 40.000,Techno
2qtxVIiTKWk, 350.000, 360.000,Hip_hop_music
2qzbyGNXLEg, 30.000, 40.000,Pop_music
2r3gqPqoqaQ, 30.000, 40.000,Pop_music
2r3pPocZN1o, 30.000, 40.000,Techno
2r65pxCgSb0, 30.000, 40.000,Pop_music
2rCThPN1eO8, 70.000, 80.000,Pop_music
2rD9seUb_-U, 30.000, 40.000,Rhythm_blues
2rF95AfMd7w, 220.000, 230.000,Rock_music
2rGaxV2Li8c, 30.000, 40.000,Pop_music
2rI8-OM3CY0, 30.000, 40.000,Techno
2rIXk9cR8Xo, 10.000, 20.000,Reggae
2rKgom5YFEQ, 30.000, 40.000,Hip_hop_music
2rLUwzOpa8g, 30.000, 40.000,Techno
2rLn4IeCaWA, 30.000, 40.000,Rhythm_blues
2rPU0ZPeLr0, 30.000, 40.000,Pop_music
2rQbB2YIBDQ, 110.000, 120.000,Hip_hop_music
2rRZUmo3WPk, 210.000, 220.000,Hip_hop_music
2rRbB9y9F6A, 30.000, 40.000,Reggae
2rT6KNkJWJg, 350.000, 360.000,Hip_hop_music
2rTR6d2O3LM, 30.000, 40.000,Pop_music
2rbePHv2wdg, 130.000, 140.000,Rock_music
2rcoBLErBqE, 40.000, 50.000,Rhythm_blues
2rpghCil06c, 30.000, 40.000,Techno
2rsSrxhuS94, 150.000, 160.000,Pop_music
2sB7I05vj2Q, 30.000, 40.000,Techno
2sC4zvkHPE4, 30.000, 40.000,Techno
2sCtRRz80L4, 360.000, 370.000,Hip_hop_music
2sFMrQcrowQ, 40.000, 50.000,Pop_music
2sOj_JQqj_A, 520.000, 530.000,Rock_music
2sOzuu96ZMw, 100.000, 110.000,Hip_hop_music
2sSbD4eyU0I, 130.000, 140.000,Rhythm_blues
2sTLVcHKtVU, 140.000, 150.000,Hip_hop_music
2sZd76OdI90, 30.000, 40.000,Techno
2sa7fL31GSk, 120.000, 130.000,Vocal
2smXgblwX2I, 120.000, 130.000,Vocal
2snSEsebkaA, 30.000, 40.000,Rhythm_blues
2szoZZjak8s, 40.000, 50.000,Hip_hop_music
2t-GwsKfO4A, 30.000, 40.000,Techno
2t84oWkBOLU, 100.000, 110.000,Rock_music
2t8Jr5B8Bic, 140.000, 150.000,Rhythm_blues
2tGGuxDecgU, 30.000, 40.000,Pop_music
2tJEhK9ytug, 30.000, 40.000,Techno
2tJVyJIslX4, 150.000, 160.000,Hip_hop_music
2tMEts47YDQ, 100.000, 110.000,Hip_hop_music
2tRCbzmJ2Yg, 30.000, 40.000,Pop_music
2tRXCFrDxHw, 30.000, 40.000,Techno
2tSiEq4s0hE, 30.000, 40.000,Pop_music
2tUr7Ca3aww, 320.000, 330.000,Pop_music
2tVOag4xh78, 170.000, 180.000,Vocal
2tWJKHGbXjQ, 10.000, 20.000,Rock_music
2tWgkO9LSfs, 30.000, 40.000,Techno
2tfdGGekSEc, 30.000, 40.000,Pop_music
2thR6FqEBPg, 30.000, 40.000,Techno
2thUAXawuKQ, 30.000, 40.000,Techno
2thc2wXJYsA, 70.000, 80.000,Techno
2tjPVDlxQhU, 190.000, 200.000,Hip_hop_music
2tlqseSQ_Y8, 20.000, 30.000,Vocal
2tnJcB0U5GU, 580.000, 590.000,Vocal
2tsNYyH8c4o, 30.000, 40.000,Techno
2u4tRZIywcQ, 10.000, 20.000,Pop_music
2uGpSHVwBOw, 140.000, 150.000,Rock_music
2uKnrLMG69c, 30.000, 40.000,Techno
2uV25dm_MEQ, 30.000, 40.000,Techno
2ugvyhx8dMo, 30.000, 40.000,Pop_music
2ujQmtpW-4w, 30.000, 40.000,Techno
2uo__MGyzJw, 30.000, 40.000,Techno
2uqeWvjeR5g, 30.000, 40.000,Techno
2usQO5Jz_1w, 30.000, 40.000,Techno
2uukPUxMw-4, 30.000, 40.000,Techno
2v4BbHDk5eI, 30.000, 40.000,Techno
2vFkMxSiqGw, 30.000, 40.000,Pop_music
2vGmcBAzjqc, 30.000, 40.000,Rhythm_blues
2vHij8VbQx4, 430.000, 440.000,Pop_music
2vPvQt6EBp0, 30.000, 40.000,Pop_music
2vV-8_V11rg, 30.000, 40.000,Pop_music
2vcYFTeCnPM, 30.000, 40.000,Techno
2vckuAhr8y8, 30.000, 40.000,Techno
2vdKGwFmtMg, 30.000, 40.000,Pop_music
2vhgC1wIG80, 30.000, 40.000,Techno
2vq9iFUNtqI, 0.000, 10.000,Rock_music
2w4uY9QWVTU, 160.000, 170.000,Hip_hop_music
2wAvhcUQbb8, 30.000, 40.000,Pop_music
2wG7f52hTzM, 30.000, 40.000,Techno
2wICYh6DW0I, 30.000, 40.000,Techno
2wJ0gdIB2Ao, 110.000, 120.000,Hip_hop_music
2wUf8J3_Xoc, 24.000, 34.000,Techno
2wVF9hZu_r8, 30.000, 40.000,Rhythm_blues
2wVnSBQi-1E, 290.000, 300.000,Pop_music
2wXnmFuAAAE, 30.000, 40.000,Techno
2wZhL5PVG5c, 230.000, 240.000,Reggae
2wcbmmZqCBY, 50.000, 60.000,Vocal
2wpLIANiw5o, 10.000, 20.000,Rock_music
2wuv0XzBZlc, 220.000, 230.000,Hip_hop_music
2wvn7nr8ZGM, 30.000, 40.000,Rhythm_blues
2x1Pk4SG1xk, 30.000, 40.000,Techno
2x68Vf0nDRE, 30.000, 40.000,Rhythm_blues
2xArIDnlcXU, 30.000, 40.000,Pop_music
2xEx79ShJso, 30.000, 40.000,Pop_music
2xLt4yDsAbU, 30.000, 40.000,Pop_music
2xWVKEiiPVE, 90.000, 100.000,Rock_music
2xWVWRQT3U8, 30.000, 40.000,Techno
2xWgmJpXvIw, 30.000, 40.000,Pop_music
2xb_ulhXyjw, 30.000, 40.000,Pop_music
2xc0eeinrPg, 80.000, 90.000,Hip_hop_music
2xdSzF1U1BU, 100.000, 110.000,Pop_music
2xdkJjXPbgQ, 30.000, 40.000,Pop_music
2xfpkgy8YN0, 240.000, 250.000,Rock_music
2xo3VZCYi64, 30.000, 40.000,Techno
2xqQgbircCM, 310.000, 320.000,Pop_music
2xrYl5XDzYc, 30.000, 40.000,Techno
2xuN8VYB6g4, 80.000, 90.000,Hip_hop_music
2xy3zNsNgXg, 30.000, 40.000,Techno
2y1r40e7Zjw, 160.000, 170.000,Hip_hop_music
2yGNejmFv_I, 30.000, 40.000,Techno
2yHrLZOLbgg, 30.000, 40.000,Rock_music
2yOBj-1Tx5I, 40.000, 50.000,Hip_hop_music
2yTpZkTt3sU, 30.000, 40.000,Techno
2yU97dG0eg0, 50.000, 60.000,Vocal
2yUAMXRS4Rc, 30.000, 40.000,Pop_music
2yZ_uG8zayk, 30.000, 40.000,Techno
2yh96vqzDhk, 180.000, 190.000,Reggae
2yiAnXB0ssQ, 40.000, 50.000,Rock_music
2yk6InJJI78, 30.000, 40.000,Pop_music
2ymKzsdOTBg, 60.000, 70.000,Rock_music
2yqURQfekEk, 20.000, 30.000,Hip_hop_music
2z-pNKQKDTE, 0.000, 10.000,Pop_music
2z0BWOI76g4, 50.000, 60.000,Rhythm_blues
2zEEYLxEJMA, 40.000, 50.000,Vocal
2zHLZ8864hU, 20.000, 30.000,Techno
2zHkr5IItXs, 30.000, 40.000,Pop_music
2zImk9ZHYuI, 100.000, 110.000,Hip_hop_music
2zJ1J6ZlIkQ, 120.000, 130.000,Techno
2zLiC6cb_lg, 30.000, 40.000,Techno
2zNPXWC2c4o, 30.000, 40.000,Pop_music
2zQ8zDLfsMQ, 30.000, 40.000,Techno
2zRylixUyJM, 30.000, 40.000,Techno
2zYsPba_dvY, 30.000, 40.000,Techno
2zeawL7eH-4, 220.000, 230.000,Rock_music
2ziAQ0AaiAY, 30.000, 40.000,Techno
2ziRgJ_urzo, 30.000, 40.000,Techno
2zk9jXL1f1o, 510.000, 520.000,Reggae
3-8cS20iafo, 30.000, 40.000,Rhythm_blues
3-DH0Eh4bMw, 30.000, 40.000,Techno
3-LZrYdsBSU, 30.000, 40.000,Pop_music
3-NTOILJ-dk, 90.000, 100.000,Hip_hop_music
3-Rnserx7WM, 30.000, 40.000,Techno
3-S-2nRY4FE, 30.000, 40.000,Techno
3-St7JoOj_o, 70.000, 80.000,Rhythm_blues
3-TvsXDj3Oo, 30.000, 40.000,Rhythm_blues
3-bohW8t4vo, 30.000, 40.000,Rock_music
3-envgBkjuI, 270.000, 280.000,Pop_music
3-n56odd1z8, 100.000, 110.000,Pop_music
3-nWiW0kJ7o, 30.000, 40.000,Rhythm_blues
3-uI05OxLz0, 60.000, 70.000,Vocal
3-urb2JCl4I, 110.000, 120.000,Reggae
305B_ulhGcQ, 520.000, 530.000,Hip_hop_music
30BXfGfAiiY, 30.000, 40.000,Techno
30DunaiiIbk, 20.000, 30.000,Hip_hop_music
30FcisU5ICg, 30.000, 40.000,Techno
30IVGp2IK_o, 20.000, 30.000,Reggae
30JAF6sETS0, 70.000, 80.000,Vocal
30OF1nPPra0, 90.000, 100.000,Rock_music
30Ob7-PgNvU, 130.000, 140.000,Rock_music
30PmMM621Ww, 30.000, 40.000,Techno
30QD3OVLugA, 30.000, 40.000,Techno
30T1K5WIQgk, 210.000, 220.000,Vocal
30Ung6Xkkvo, 0.000, 10.000,Pop_music
30ato5LwSzg, 60.000, 70.000,Techno
30fJSt8QufY, 30.000, 40.000,Rhythm_blues
30h55oFtWmE, 30.000, 40.000,Techno
30iT-LPn-84, 30.000, 40.000,Techno
30oXscR3uXA, 30.000, 40.000,Pop_music
30pbThhF2_0, 150.000, 160.000,Vocal
30r44vQ8ml4, 30.000, 40.000,Techno
30to4ocGRRQ, 30.000, 40.000,Techno
30tw28RUBDY, 60.000, 70.000,Vocal
30v5aOKBi6U, 30.000, 40.000,Pop_music
31-yQAwYugI, 180.000, 190.000,Hip_hop_music
310Hk6UangM, 220.000, 230.000,Rock_music
316h6T9pdUQ, 420.000, 430.000,Hip_hop_music
318FIHkqwxM, 30.000, 40.000,Reggae
318X8N277Ts, 0.000, 10.000,Vocal
31IDSXROw94, 20.000, 30.000,Rock_music
31Jtbewr2ZQ, 160.000, 170.000,Vocal
31Qf6YU-vY8, 150.000, 160.000,Rhythm_blues
31Snz-Kx8_c, 140.000, 150.000,Hip_hop_music
31_Pq-LQswY, 20.000, 30.000,Hip_hop_music
31egbQwPC9A, 100.000, 110.000,Rhythm_blues
31iUsSPQfss, 30.000, 40.000,Rhythm_blues
31lvRmJWx9c, 170.000, 180.000,Hip_hop_music
31p9MNY-860, 30.000, 40.000,Rhythm_blues
31pmE5j-ZYE, 190.000, 200.000,Techno
31qVZKa4BGY, 30.000, 40.000,Rhythm_blues
32-PxBiw16I, 30.000, 40.000,Pop_music
3232ODOWuTc, 30.000, 40.000,Pop_music
325kHt37o7E, 30.000, 40.000,Techno
32BprokTQJs, 50.000, 60.000,Pop_music
32Bx9zpb-M8, 30.000, 40.000,Techno
32IQiRQ1e4o, 30.000, 40.000,Techno
32PEAAL5JQI, 60.000, 70.000,Hip_hop_music
32PhR2AtrKg, 28.000, 38.000,Techno
32RP84NLtjs, 30.000, 40.000,Techno
32UaYeRem8g, 30.000, 40.000,Pop_music
32Y70vSSPZs, 240.000, 250.000,Pop_music
32jzpXIRm_M, 50.000, 60.000,Hip_hop_music
32r6wMvfLzk, 21.000, 31.000,Rhythm_blues
32sD7fTxEgw, 30.000, 40.000,Hip_hop_music
331kTBpk60U, 30.000, 40.000,Rhythm_blues
336VWLA-jes, 150.000, 160.000,Hip_hop_music
33MAuE9SZe0, 30.000, 40.000,Pop_music
33R8nenhl0M, 10.000, 20.000,Rock_music
33UhBM9fz3w, 110.000, 120.000,Hip_hop_music
33_5xu9_SoY, 30.000, 40.000,Hip_hop_music
33mv2LLLMCc, 30.000, 40.000,Techno
33pdWmi6t2M, 150.000, 160.000,Vocal
33rJ2b_gs_k, 30.000, 40.000,Techno
33rUTBvK92A, 180.000, 190.000,Pop_music
33xnr1iW2NU, 30.000, 40.000,Techno
33yMW6WAUlI, 29.000, 39.000,Techno
3401AwuEGoA, 30.000, 40.000,Techno
340FLKWNO-c, 230.000, 240.000,Techno
3435m8TITTM, 30.000, 40.000,Techno
3478y3PCcsg, 30.000, 40.000,Techno
349XNVF48B8, 30.000, 40.000,Techno
34BlOoW1c8A, 170.000, 180.000,Hip_hop_music
34DiQAkMeoM, 30.000, 40.000,Techno
34OSjAhi2JY, 30.000, 40.000,Pop_music
34QBMqPlt78, 30.000, 40.000,Techno
34RB6MGFhQM, 30.000, 40.000,Techno
34TjlV0l9as, 180.000, 190.000,Rock_music
34YpaW02Kn8, 30.000, 40.000,Rhythm_blues
34az9vsvdQs, 170.000, 180.000,Reggae
34fGyC403AU, 150.000, 160.000,Pop_music
34gCuGnXi4Q, 400.000, 410.000,Pop_music
34qgZG-4H34, 190.000, 200.000,Pop_music
34rWGtz0bLA, 30.000, 40.000,Techno
34suHHa2aLo, 30.000, 40.000,Pop_music
34vB5H-xuYk, 30.000, 40.000,Techno
34yadBMwZu8, 30.000, 40.000,Pop_music
351mmSIaz0g, 80.000, 90.000,Techno
355IjgbREXk, 30.000, 40.000,Techno
356bUnM_-Jg, 80.000, 90.000,Hip_hop_music
35AYUQRNr-I, 440.000, 450.000,Techno
35BwD1J37io, 30.000, 40.000,Techno
35HXLjf5u2Y, 120.000, 130.000,Rock_music
35JtGpsjmec, 470.000, 480.000,Vocal
35QtxJLm_Yc, 80.000, 90.000,Rhythm_blues
35SIusqyrmk, 20.000, 30.000,Techno
35Un7bvQKA0, 30.000, 40.000,Techno
35WnATO39PE, 30.000, 40.000,Pop_music
35vJG0ogxkQ, 100.000, 110.000,Reggae
35yzUJwxBuI, 110.000, 120.000,Pop_music
362W_B-NSQU, 30.000, 40.000,Rhythm_blues
363g6pRwFAE, 30.000, 40.000,Techno
365IF0sDbns, 170.000, 180.000,Hip_hop_music
36A9bo4ZJlY, 20.000, 30.000,Rock_music
36Djjs4RsOc, 30.000, 40.000,Pop_music
36J5kVBy77Q, 30.000, 40.000,Rhythm_blues
36LiWzsnlGg, 160.000, 170.000,Vocal
36RXYlzJBzY, 20.000, 30.000,Rhythm_blues
36ZYwtPkMz8, 30.000, 40.000,Rhythm_blues
36cuLOlb7gE, 0.000, 10.000,Hip_hop_music
36d5jrOpMq0, 490.000, 500.000,Vocal
36e3GZn5tRs, 30.000, 40.000,Techno
36h5YLmcm5g, 490.000, 500.000,Pop_music
36iNpUBHH7g, 0.000, 10.000,Techno
36p0TgJNqgs, 70.000, 80.000,Reggae
36pMXrZUAVw, 30.000, 40.000,Techno
36rTG7i3bRg, 200.000, 210.000,Techno
370xronmHNQ, 0.000, 10.000,Techno
3738aCFovOU, 240.000, 250.000,Rock_music
376ZnSaQhcs, 30.000, 40.000,Rhythm_blues
37AQ0t-DA74, 70.000, 80.000,Reggae
37DVxNZfEbY, 30.000, 40.000,Techno
37Fbmy6mWaY, 20.000, 30.000,Pop_music
37GRdk08n9k, 30.000, 40.000,Rhythm_blues
37Le3Drxdl0, 30.000, 40.000,Techno
37NNUbVj-MA, 30.000, 40.000,Techno
37QdYMHZW3I, 150.000, 160.000,Pop_music
37YaXYjZ3Yw, 60.000, 70.000,Reggae
37a61mlFhdY, 30.000, 40.000,Rhythm_blues
37ah2HGAQ68, 220.000, 230.000,Rock_music
37cG61LhZP0, 30.000, 40.000,Techno
37ebVA0z2zE, 30.000, 40.000,Techno
37fiA-KH9Ho, 30.000, 40.000,Rhythm_blues
37kgIdJv4ug, 30.000, 40.000,Rhythm_blues
37q30jdbXCM, 160.000, 170.000,Reggae
37tpGEAnL0Y, 30.000, 40.000,Rhythm_blues
37vf0oLOpJA, 30.000, 40.000,Techno
37wCEg4ciXc, 30.000, 40.000,Techno
37wVqhyQpOU, 30.000, 40.000,Techno
380IiNjkyh0, 180.000, 190.000,Hip_hop_music
38DwAUiGFi8, 80.000, 90.000,Techno
38IvPcWgeUc, 210.000, 220.000,Rock_music
38J7SyY4Qic, 140.000, 150.000,Rock_music
38Kc159z46U, 30.000, 40.000,Rhythm_blues
38O1Q_HdVbU, 30.000, 40.000,Rhythm_blues
38OBp37Iyzo, 30.000, 40.000,Rhythm_blues
38OuGFG9_ik, 220.000, 230.000,Vocal
38QkZN__rF0, 30.000, 40.000,Techno
38T3csO_NJE, 30.000, 40.000,Techno
38V0AUnSVbY, 30.000, 40.000,Techno
38Z-dSorhAg, 30.000, 40.000,Techno
38grSfT7WHo, 30.000, 40.000,Techno
38jFiUG2lIM, 30.000, 40.000,Techno
38r_J7fZW_c, 30.000, 40.000,Pop_music
38ryPr06Svk, 30.000, 40.000,Techno
38zzi4YI04E, 30.000, 40.000,Pop_music
391WujD41zM, 30.000, 40.000,Rhythm_blues
39BRD5AGUOg, 30.000, 40.000,Pop_music
39BcdcDpMgo, 60.000, 70.000,Vocal
39LMk52zQYw, 30.000, 40.000,Rock_music
39MizXVA8gI, 30.000, 40.000,Rhythm_blues
39OAbKNleho, 10.000, 20.000,Vocal
39SsOX6Fe5s, 30.000, 40.000,Rhythm_blues
39TrGTHhtsA, 30.000, 40.000,Rhythm_blues
39Z9jP7R3d4, 30.000, 40.000,Techno
39tsdc3PUJk, 30.000, 40.000,Rhythm_blues
3A-2Lwr-0g8, 540.000, 550.000,Rock_music
3A-HZc-sDu4, 30.000, 40.000,Techno
3A0YZXS6zwk, 30.000, 40.000,Rhythm_blues
3A3xzl0cD7c, 230.000, 240.000,Reggae
3A6wbZqphL0, 260.000, 270.000,Pop_music
3AAG-YIlv0A, 30.000, 40.000,Rhythm_blues
3ACINuG6ZFI, 30.000, 40.000,Rhythm_blues
3AHjAuoaJ40, 240.000, 250.000,Hip_hop_music
3ANjgAB9Cpo, 30.000, 40.000,Pop_music
3AWgyB04ryw, 50.000, 60.000,Reggae
3AX5It1Oe_M, 30.000, 40.000,Techno
3AXuaaxKsXo, 230.000, 240.000,Hip_hop_music
3AYof8TajS8, 30.000, 40.000,Rhythm_blues
3B12N65ve0g, 30.000, 40.000,Pop_music
3BEnBXMzxSA, 170.000, 180.000,Hip_hop_music
3BGmZ7BryP4, 30.000, 40.000,Techno
3BHNXVwDfi8, 30.000, 40.000,Techno
3BI44nMQCjo, 60.000, 70.000,Hip_hop_music
3BL3QXrq5cU, 30.000, 40.000,Rhythm_blues
3BRZgc4v6r0, 30.000, 40.000,Techno
3BTbU65UDYs, 140.000, 150.000,Rock_music
3BVxtpfbpiA, 180.000, 190.000,Rock_music
3BW6GxX4_Pk, 30.000, 40.000,Hip_hop_music
3BWvTPvGJ6g, 30.000, 40.000,Techno
3B_MuyZj1XU, 30.000, 40.000,Techno
3BaZTDTFAfo, 30.000, 40.000,Pop_music
3Bb2bwZxjMs, 30.000, 40.000,Rhythm_blues
3Bbt1XfPcnM, 30.000, 40.000,Techno
3BdULoFgN3M, 260.000, 270.000,Rhythm_blues
3Bev2QcUjA4, 60.000, 70.000,Rock_music
3BgTKTp_pNA, 230.000, 240.000,Pop_music
3Bo4ymG31uM, 30.000, 40.000,Techno
3BoYBwSHAcU, 220.000, 230.000,Reggae
3BpGTflxYLk, 90.000, 100.000,Pop_music
3BsukV5cn50, 20.000, 30.000,Rock_music
3BvwjCOypV8, 240.000, 250.000,Hip_hop_music
3By5R3SDbtQ, 200.000, 210.000,Pop_music
3C1mUM6tdf0, 30.000, 40.000,Rhythm_blues
3C4W5XMl9_Y, 220.000, 230.000,Reggae
3C5ZcWuD4EI, 30.000, 40.000,Techno
3C6IG7XXgQY, 30.000, 40.000,Rhythm_blues
3CCPoM8Rb0Y, 30.000, 40.000,Techno
3CE6CySQ9zE, 30.000, 40.000,Reggae
3CFVF887C2g, 150.000, 160.000,Reggae
3CHWc-tw-jA, 30.000, 40.000,Techno
3CKDVXgtXoY, 30.000, 40.000,Techno
3CKmJ1bywwM, 210.000, 220.000,Techno
3CMXACdy1zk, 30.000, 40.000,Hip_hop_music
3CNHsxIJfpM, 40.000, 50.000,Pop_music
3CO1oWV5O5Y, 10.000, 20.000,Hip_hop_music
